id,popularity,video,vote_count,vote_average,title,release_date,original_language,original_title,backdrop_path,adult,overview,poster_path
98,35.194,0,12711,8.2,글래디에이터,2000-06-03,en,Gladiator,https://image.tmdb.org/t/p/w500/aZtwH3RQ0L8jbInxr7OSc9tlGMJ.jpg,0,"죽을 날이 머지않은 황제 마르쿠스 아우렐리우스는 막시무스를 총애하여 아들이 아닌 그에게 권력을 넘겨주기로 한다. 황제의 아들 코모두스는 이에 질투와 분노를 느껴 황제를 살해한다. 왕좌를 이어받은 코모두스는 막시무스와 그의 가족을 죽이라고 명령한다. 가족을 모두 잃고 겨우 살아남은 막시무스는 노예로 전락하고, 투기장의 검투사가 된다. 그에게 남은 건 오직 황제 코모두스에 대한 복수 뿐. 검투사로서 매 경기마다 승리로 이끌면서 살아남자 그의 명성은 날로 높아 간다. 그러던 어느 날 오래 전 사랑했던 황제의 누이 루실라를 다시 만나게 되는데...",https://image.tmdb.org/t/p/w500/yemF0xxGU56Pf3JXxVr4C6kuKng.jpg
99,11.859,0,1120,7.7,내 어머니의 모든 것,2000-01-29,es,Todo sobre mi madre,https://image.tmdb.org/t/p/w500/tilClWjFZeUTGJu0pxgF72fvUmN.jpg,0,혼자 아들을 키우며 살고 있는 마누엘라(세실리아 로스). 어느날 공연을 보고 오는 길에 아들인 에스테반(엘로이 아조린)을 사고로 잃는다. 아들과의 약속을 지키기 위해 남편을 찾으러 나서고 그 과정에서 폭행당하는 성도착자 매춘부를 도와주게 된다. 그는 에스테반의 아버지와 함께 산 라 아그라도로란느 여인으로부터 에스테반의 아버지가 성전환 수술을 받고 롤라(토니 칸토)라 불린다는 사실을 알아낸다. 롤라의 아이를 가진 로사 수녀(페넬로페 크루즈)와 만나게 되고 에이즈에 걸린 로사는 아이를 낳고 죽는다. 로사의 아이를 돌보기로 마음먹은 마누엘라는 아이 이름을 에스테반이라 짓는다.,https://image.tmdb.org/t/p/w500/87FDU3yaEgwF92Xv5sLUHqEeS9T.jpg
101,48.649,0,10115,8.3,레옹,1995-02-18,en,Léon: The Professional,https://image.tmdb.org/t/p/w500/jRJrQ72VLyEnVsvwfep8Xjlvu8c.jpg,0,"한 손엔 우유 2팩이 든 가방, 다른 한 손엔 화분을 들고 뿌리 없이 떠도는 킬러 레옹은 어느 날 옆 집 소녀 마틸다의 일가족이 몰살 당하는 것을 목격한다. 그 사이 심부름을 갔다 돌아 온 마틸다는 가족들이 처참히 몰살 당하자 레옹에게 도움을 청한다. 가족의 원수를 갚기 위해 킬러가 되기로 결심한 12세 소녀 마틸다는 레옹에게 글을 알려주는 대신 복수하는 법을 배우고, 그 사이 레옹에 대한 사랑을 키워나간다. 드디어 그녀는 가족을 죽인 사람이 부패한 마약 경찰 스탠스임을 알게 되고, 홀로 그의 사무실로 향하게 되는데...",https://image.tmdb.org/t/p/w500/nmLhnK0Jxyj3WYZADgvrwFUY0wk.jpg
103,23.359,0,7474,8.2,택시 드라이버,1989-02-17,en,Taxi Driver,https://image.tmdb.org/t/p/w500/a58oc5qGNazb3QOxEH8eG5S7gjr.jpg,0,트래비스(로버트 드 니로)는 베트남전에서 귀환한 후 불면증에 시달리며 사회에 적응하지 못하고 있다. 그래서 그는 택시 운전기사로 일하며 뉴욕의 밤거리를 다니며 타락한 사회를 보고 자신이 직접 이 악들을 제거하려고 마음 먹는다. 어느 날 트래비스는 우연히 12살 짜리 창녀 아이리스(조디 포스터)를 만나게 되고 그녀의 인생을 구하려 하지만 그녀는 집으로 돌아가길 꺼려 한다. 자신은 아무 것도 할 수 없다는 생각에 무기력해진 트래비스는 4개의 권총을 구입하고 상원의원 팔렌타인을 저격하러 나선다. 하지만 엉뚱하게도 사창가에서 피비린내 나는 총격전을 벌인 끝에 아이리스를 묶어두고 있던 포주 스포츠를 살해하고 마는데...,https://image.tmdb.org/t/p/w500/ekstpH614fwDX8DUln1a2Opz0N8.jpg
105,40.993,0,14082,8.3,빽 투 더 퓨쳐,1987-07-17,en,Back to the Future,https://image.tmdb.org/t/p/w500/fq3wyOs1RHyz2yfzsb4sck7aWRG.jpg,0,"마티 맥플라이(마이클 J. 폭스)는 평범한 고등학생이다. 그런데 평소 친하게 지내던 괴상한 발명가 에메트 브라운 박사(크리스토퍼 로이드)가 스포츠카 드로리안을 개조해 타임머신을 만들고, 뜻밖의 사고로 브라운 박사가 테러범들에게 총을 맞고 위험해진 상황에서 마티는 30년 전으로 가게 된다. 극장 간판에는 2류 배우인 로널드 레이건이 보이고 청년인 아버지와 어머니를 보게 된다. 젊은 아버진 멍청하고, 어머니는 미래의 아들인 마티를 좋아해 야단이다. 마티가 미래로 가는 것을 도와 줄 사람은 30년 전인 젊은 브라운 박사뿐인데...",https://image.tmdb.org/t/p/w500/kkGjbTcmKIn8jaIOaZOV2amBh7n.jpg
107,19.816,0,6122,7.8,스내치,2001-03-07,en,Snatch,https://image.tmdb.org/t/p/w500/1UnjPqG1d730s135O5tAALt2ted.jpg,0,"네 손가락 프랭키(베니치오 델 토로)는 자신이 훔친 고가의 다이아몬드를 뉴욕의 보스 아비(데니스 파리나)에게 전달해야 하지만, 프랭키는 이를 도박권투에 건다. 무허가 권투 프로모터 터키쉬(제이슨 스테이섬)와 토미(스테판 그래험)는 사기 도박권투를 추진한다. 아일랜드 집시 복서 미키(브래드 피트)는 4회에 쓰러지기로 했지만 오히려 상대를 기절시키고 만다. 한편, 도박권투에 참가하기로 했다가 실종된 프랭키를 찾아나선 아비는 전설적인 인물 총알 이빨 토니(비니 존스)에게 사건을 의뢰한다. 얼마 후 프랭키는 시체로 발견되고 보석의 행방은 알 수가 없다. 이제 다이아몬드와 권투, 도박과 사기로 한데 엉킨 이들의 좌충우돌 해프닝이 시작되는데...",https://image.tmdb.org/t/p/w500/yfM3fJauIulaaztOUHzAb39fedo.jpg
111,39.601,0,7572,8.2,스카페이스,1984-12-08,en,Scarface,https://image.tmdb.org/t/p/w500/BCIaTLdgNwi3LwknKaI1ys23o7.jpg,0,"1980년 5월 쿠바가 마리엘 항을 개항하여 반카스트로 지지자들이 미국 플로리다에 입항한다. 토니 몬타나와 마니리베라도 이민 수용소로 보내진다. 3개월 후 마니가 수용소에 있는 레벤가라는 자를 살해해 주면 신분증을 입수해 주겠다는 일을 받아 수용소에 폭동을 일으켜 레벤가를 암살한다. 접시닦이로 근근히 살아가던 토니는 프랭크의 부하로부터 콜롬비아 마약상과의 거래일을 맡았다가 위험천만한 위기를 넘긴다. 그 사건을 계기로, 토니는 프랭크의 신임을 얻고 그의 부하가 되지만, 수 개월 후 결국 자신을 없애려는 프랭크를 죽이고 조직을 장악, 보스 자리에 오르는데...",https://image.tmdb.org/t/p/w500/nGY6NnlDsWaRKAycWUgXanqLxia.jpg
113,11.765,0,626,7.8,봄 여름 가을 겨울 그리고 봄,2003-09-19,ko,봄 여름 가을 겨울 그리고 봄,https://image.tmdb.org/t/p/w500/6JDjZdFckZyMYgtawDwUb6HTwVp.jpg,0,"만물이 생성하는 봄. 숲에서 잡은 개구리와 뱀, 물고기에게 돌을 매달아 괴롭히는 짓궂은 장난에 빠져 천진한 웃음을 터트리는 아이. 그 모습을 지켜보던 노승은 잠든 아이의 등에 돌을 묶어둔다. 잠에서 깬 아이가 울먹이며 힘들다고 하소연하자, 노승은 잘못을 되돌려놓지 못하면 평생의 업이 될 것이라 이른다  아이가 자라 17세 소년이 되었을 때, 산사에 동갑내기 소녀가 요양하러 들어온다. 소년의 마음에 소녀를 향한 뜨거운 사랑이 차오르고, 노승도 그들의 사랑을 감지한다. 소녀가 떠난 후 더욱 깊어가는 사랑의 집착을 떨치지 못한 소년은 산사를 떠나고...  절을 떠난 후 십여년 만에 배신한 아내를 죽인 살인범이 되어 산사로 도피해 들어온 남자. 단풍만큼이나 붉게 타오르는 분노와 고통을 이기지 못하고 불상 앞에서 자살을 시도하자 그를 모질게 매질하는 노승. 남자는 노승이 바닥에 써준 반야심경을 새기며 마음을 다스리고... 남자를 떠나보낸 고요한 산사에서 노승은 다비식을 치른다.  중년의 나이로 폐허가 된 산사로 돌아온 남자. 노승의 사리를 수습해 얼음불상을 만들고, 겨울 산사에서 심신을 수련하며 내면의 평화를 구하는 나날을 보낸다. 절을 찾아온 이름 모를 여인이 어린 아이만을 남겨둔 채 떠나고...  노인이 된 남자는 어느새 자라난 동자승과 함께 산사의 평화로운 봄날을 보내고 있다. 동자승은 그 봄의 아이처럼 개구리와 뱀의 입속에 돌맹이를 집어넣는 장난을 치며 해맑은 웃음을 터트리고 있다.",https://image.tmdb.org/t/p/w500/mZReLUhge4XCkxSafLOX0rOXOlh.jpg
115,22.471,0,7697,7.9,위대한 레보스키,1998-10-24,en,The Big Lebowski,https://image.tmdb.org/t/p/w500/77ElMccPnTMPouRxSdbJ4nEjf69.jpg,0,"삶의 목표도, 별다른 직업도 없는 제프리 레보스키는 볼링장에서 시간이나 죽이며 칵테일을 늘 손에 들고 다닌다. 어느 날 이웃에 살고 있는 백만장자인 제프리 레보스키와 그를 혼동한 강도들이 그의 집에 침입한다. 강도 사건 후 얼마 지나지 않아 백만장자 레보스키의 젊은 아내가 납치당해 돈을 요구당하자, 이 돈의 전달자로 건달 제프리 레보스키가 뽑힌다. 그는 친구와 함께 백만 달러가 든 돈가방을 전달하지 않고 가로채지만, 불법 주차단속에 걸려 돈가방이 든 차가 견인된다. 그 와중에 백만장자 레보스키의 딸 마우드 버니는 납치된 것이 아니라 스스로 잠적한 것임을 밝히며, 돈가방을 자신에게 갖다줄 것을 요구하는데...",https://image.tmdb.org/t/p/w500/d4J7GotCjvDJBAYayZBTc5nLbbP.jpg
117,20.428,0,3748,7.8,언터처블,1989-11-18,en,The Untouchables,https://image.tmdb.org/t/p/w500/i1oWUGVDNBhGBykcCRBlX326udb.jpg,0,"금주법 시대 미국의 대표적인 갱단 보스 알 카포네는 밀주 제조와 살인 등 온갖 범죄를 저지르면서도 막대한 자금으로 경찰과 정치인들을 매수하며 암흑가에 군림하고 있었다. 미연방경찰 FBI는 알 카포네를 잡기 위해 엘리엇 네스를 책임자로 임명하고 부패하지 않은 경찰들로 팀을 구성한다. 노년의 순찰관 짐 말론과 경찰 학교 졸업생 조지 스톤, 회계사 오스카 왈라스 등이 엘리엇의 팀에 합류한다.  카포네를 비롯한 갱 조직을 타파하려는 특수수사반을 조직한 네스 반장은, 강직한 성품의 경관들과 함께 갱들을 상대로 전쟁을 벌인다. 수사관들은 우선 불법 밀주 공장을 급습하지만 갱들이 미리 눈치채는 바람에 일단 물러서는데...",https://image.tmdb.org/t/p/w500/iK4twY48a1nVCez0qXE5w4JFvXw.jpg
120,58.238,0,18015,8.3,반지의 제왕: 반지 원정대,2002-12-12,en,The Lord of the Rings: The Fellowship of the Ring,https://image.tmdb.org/t/p/w500/vRQnzOn4HjIMX4LBq9nHhFXbsSu.jpg,0,"호빗이라 불리우는 난장이 종족 중의 한 명인 프로도는 자신의 삼촌에게서 우연히 절대 반지를 물려받게 되고, 마법사 간달프를 통해서 절대반지가 사우론의 손에 들어가면 악의 세력이 세상을 지배하게 된다는 것을 알게 된다. 하지만 절대반지를 영원히 파괴할 수 있는 유일한 방법은 반지가 만들어진 불의 산의 용암에 그것을 던져 넣는 길 뿐이다. 마침내 프로도와 그의 친구들, 엘프족인 레골라스, 난장이족 김리, 두명의 인간 전사 아라곤과 보로미르, 그리고 마법사 간달프로 구성된 반지 원정대가 길고도 험난한 여정을 떠나게 되는데...",https://image.tmdb.org/t/p/w500/7uCvKNKKLRqYYyHIRpphi3yUE6Z.jpg
121,53.331,0,15556,8.3,반지의 제왕: 두 개의 탑,2002-12-18,en,The Lord of the Rings: The Two Towers,https://image.tmdb.org/t/p/w500/9BUvLUz1GhbNpcyQRyZm1HNqMq4.jpg,0,"9명의 반지원정대는 사우론의 세력에 맞서 반지를 지켜냈지만 반지 원정대는 뿔뿔이 흩어지게 된다. 메리와 피핀을 구하기 위해 우르크하이 군대를 추격하던 아라곤과 레골라스, 김리는 유령 숲에서 백색의 마법사로 부활한 마법사 간달프를 만나게 되고 사우론이 암흑세계의 두 개의 탑을 통합하여 점점 그 세력을 넓혀가고 있다는 사실을 듣게 된다. 이에 아라곤과 원정대는 중간계의 선한 무리의 통합을 이뤄 사우론의 세력을 견제해야 하는 큰 임무를 맡게 된다. 하지만 원수지간인 곤도르와 로한으로 나뉜 인간 종족의 통합은 쉽지 않고 게다가 로한의 왕마저 사루만에게 동화되는데...",https://image.tmdb.org/t/p/w500/hjGjAdEPJF2unG8yseu5mcVb5cx.jpg
122,56.845,0,16558,8.5,반지의 제왕: 왕의 귀환,2003-12-16,en,The Lord of the Rings: The Return of the King,https://image.tmdb.org/t/p/w500/9DeGfFIqjph5CBFVQrD6wv9S7rR.jpg,0,"사우론이 인간들의 마지막 요새인 곤도르를 향해 야욕을 드러내고 있는 한편, 아라곤은 쇠락해가고 있는 곤도르의 재건을 위해 왕위 계승을 신중하게 결정지어야만 하는 상황. 이제 중간대륙의 미래는 그의 어깨에 달려있는 것. 사우론이 이끄는 어둠의 군대와의 마지막 전투를 위해 간달프는 곤도르에 흩어져 있던 병사들을 모으고, 로한의 왕 세오덴에게 도움을 받기도 하지만 사우론의 군대에 비하면 열세를 면치 못한다. 그러나 그들은 중간대륙을 사우론의 야욕으로부터 지키려는 사명감과, 마지막 반지 운반자에게 임무를 끝낼 기회를 주기 위해 어둠의 군대를 향해 돌진하게 되는데...",https://image.tmdb.org/t/p/w500/tAXXuEAKLk2mOEIJzwajJQEnVZu.jpg
128,37.822,0,5159,8.4,모노노케 히메,2003-04-25,ja,もののけ姫,https://image.tmdb.org/t/p/w500/mpNd0rTVrp6vHJ9Je7wSa3zC8JS.jpg,0,"북쪽의 끝, 에미시족의 마을에 어느 날 갑자기 재앙신이 나타나 마을을 위협한다. 이에 강한 힘을 소유한 에미시족의 후계자인 아시타카는 결투 끝에 포악해진 재앙신을 쓰러트리지만 싸움 도중 오른팔에 저주의 상처를 받고 죽어야 할 운명에 처하게 된다. 결국 재앙신의 탄생 원인을 밝혀 자신의 저주를 없애기 위해 서쪽으로 길을 떠난 아시카타는 여행 중에 지코라는 미스테리한 수도승을 만나 재앙 신이 생겨나게 된 이유가 서쪽 끝에 있는 시시신의 숲과 관련이 깊다는 이야기를 듣게 되고 한시 바삐 서쪽으로 향한다.",https://image.tmdb.org/t/p/w500/kBlI1WEWbfYyrh5nuAH2whzWx9Y.jpg
129,58.138,0,10424,8.5,센과 치히로의 행방불명,2002-06-28,ja,千と千尋の神隠し,https://image.tmdb.org/t/p/w500/mSDsSDwaP3E7dEfUPWy4J0djt4O.jpg,0,평범한 열 살 짜리 소녀 치히로 식구는 이사 가던 중 길을 잘못 들어 낡은 터널을 지나가게 된다. 터널 저편엔 폐허가 된 놀이공원이 있었고 그곳엔 이상한 기운이 흘렀다. 인기척 하나 없는 이 마을의 낯선 분위기에 불길한 기운을 느낀 치히로는 부모님에게 돌아가자고 조르지만 부모님은 호기심에 들떠 마을 곳곳을 돌아다니기 시작한다. 어느 음식점에 도착한 치히로의 부모님은 그 곳에 차려진 음식들을 보고 즐거워하며 허겁지겁 먹어대다가 돼지로 변해버린다. 겁에 질려 당황하는 치히로에게 낯선 소년 하쿠가 나타나 빨리 이곳을 나가라고 소리치는데...,https://image.tmdb.org/t/p/w500/u1L4qxIu5sC2P082uMHYt7Ifvnj.jpg
141,21.735,0,8749,7.8,도니 다코,2002-11-22,en,Donnie Darko,https://image.tmdb.org/t/p/w500/8eLXy49T36e0e1YhYvUQOCXNRhm.jpg,0,"1988년, 내성적인 성격의 고교생 도니 다코(제이크 질렌할). 어딘가 암울하고 삐딱하게 보이는 그는 가족과도 잘 어울리지 못하는 소년이다. 어느 날, 자고 있던 그는 이상한 목소리를 따라 정원으로 나가게 되고, 그 곳에서 거대한 토끼 괴물을 만난다. 프랭크라는 이름을 가진 그는 도니에게 28일 6시간 43분 12초 후 할로윈 데이에 세상은 멸망할 것이라고 말하고, 다음날 아침 골프장에 누워 있다 잠을 깬 도니는 자신의 팔뚝에 선명하게 쓰여진 '28:06:43:12'라는 숫자를 발견한다. 집으로 돌아간 도니는 지난 밤 2층에 있는 자신의 침실에 출처 불명의 747 제트기 엔진이 추락하는 대형사고가 있었음을 알고 프랭크의 존재에 대해 의식하기 시작한다. 의문의 대형사고를 몽유병 덕에 피한 도니의 주변에는 점점 기괴한 사건이 연발하고, 학교 친구들은 그런 도니를 이상한 존재로 여긴다. 그러던 어느 날 새로운 전학생 그레첸이 전학 오면서 도니의 학창 생활에 빛이 비치기 시작한다. 그러나 밤에만 나타나던 프랭크는 파멸의 날이 하루하루 다가올수록 점점 더 자주 도니에게 나타나 알 수 없는 말들을 늘어놓으며 도니를 혼란시킨다. 파멸의 날이 다가올수록 학교와 마을은 점점 공황상태에 빠지고, 어느 순간 도니는 자신의 주위에 일어나는 이 모든 일이 우연이 아님을 깨닫는다. 그러나 도니의 갖은 노력에도 불구하고 그와 그 주위에 있는 사람들은 점점 암흑 속으로 빠져드는데......",https://image.tmdb.org/t/p/w500/uREa7oOO1gxuCUiUOFzHOVv7h5d.jpg
142,26.742,0,4624,7.8,브로크백 마운틴,2006-03-01,en,Brokeback Mountain,https://image.tmdb.org/t/p/w500/wbKAPK8348GG5OjgJK0ZOPp0fwN.jpg,0,"눈부신 만년설로 뒤덮인 봉우리와 맑고 깊은 계곡, 한없이 펼쳐진 푸른 초원 위에 노니는 수천 마리의 양떼가 장관을 이루고 있는 8월의 브로크백 마운틴. 이곳의 양떼 방목장에서 여름 한 철 함께 일하게 된 갓 스물의 두 청년 에니스(히스 레저 분)와 잭(제이크 질렌할 분)은 마치 오랜 친구처럼 서로에게 마음을 터놓는 사이가 된다. 대자연의 품에서 깊어져간 그들의 우정은 친구 사이의 친밀함 이상으로 발전해간다. 그들 앞에 놓인 낯선 감정의 실체가 무엇인지도 알지 못한 채 짧은 방목철이 끝나고 다시 만날 기약도 없이 두 사람은 각자의 삶으로 돌아간다.  결혼해 아이를 낳고 평범한 생활을 하다가 4년 만에 다시 만난 두 사람은 단번에 브로크백에서 서로에게 가졌던 그 낯선 감정이 일시적인 것이 아니었음을 알게 된다. 언제 끝날지 모르지만 가능한 한 오랫동안 조심스럽게 관계를 유지하고 싶어하는 에니스. 아무리 무모하다 해도 두 사람만의 새로운 삶을 시작해 보고 싶어하는 잭. 입장은 달랐지만 서로를 향한 애틋한 마음만은 한결같았던 두 사람은 그 후로 일년에 한 두 번씩 브로크백에서 만난다. 20년간 짧은 만남과 긴 그리움을 반복하며 살아갈 수밖에 없었던 그들의 관계는 뜻밖의 사건으로 엄청난 변화를 맞이하게 되는데...",https://image.tmdb.org/t/p/w500/o5oQC9GxEfClgnHvabpvGhkUoqe.jpg
155,61.077,0,23694,8.5,다크 나이트,2008-08-06,en,The Dark Knight,https://image.tmdb.org/t/p/w500/hkBaDkMWbLaf8B1lsWsKX7Ew3Xq.jpg,0,"범죄와 부정부패를 제거하여 고담시를 지키려는 배트맨. 그는 짐 고든 형사와 패기 넘치는 고담시 지방 검사 하비 덴트와 함께 도시를 범죄 조직으로부터 영원히 구원하고자 한다. 세 명의 의기투합으로 위기에 처한 악당들이 모인 자리에 보라색 양복을 입고 얼굴에 짙게 화장을 한 괴이한 존재가 나타나 배트맨을 죽이자는 사상 초유의 제안을 한다. 그는 바로 어떠한 룰도, 목적도 없는 사상 최악의 악당 미치광이 살인광대 조커. 배트맨을 죽이고 고담시를 끝장내버리기 위한 조커의 광기 어린 행각에 도시는 혼란에 빠지는데...",https://image.tmdb.org/t/p/w500/f6dNinWX8rBM79JXKcShkfSh2oA.jpg
165,25.656,0,8986,7.7,빽 투 더 퓨쳐 2,1990-01-13,en,Back to the Future Part II,https://image.tmdb.org/t/p/w500/skQN2UMQKQnOTmwplcYMx6ZF4jS.jpg,0,"우여곡절 끝에 과거에서 현재로 무사히 돌아온 마티 맥플라이는 숨 고를 겨를도 없이 에메트 브라운 박사 손에 이끌려 미래로 향하는 드로리안에 또다시 몸을 싣는다. 이유인 즉슨, 미래의 마티 주니어가 대형 사고를 쳐 감옥에 간다는 것. 30년 뒤 미래인 2015년에 당도한 마티와 브라운 박사가 사건을 수습하는 동안, 마티와 원수지간인 비프 태넌이 인생을 바꿀 중요한 물건인 스포츠 연감과 함께 드로리안을 타고 과거로 사라진다. 다시 현대로 돌아온 마티와 브라운 박사는 뒤죽박죽이 되어 버린 세상에 소스라치게 놀라는데...",https://image.tmdb.org/t/p/w500/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg
194,22.094,0,8125,7.9,아멜리에,2001-10-19,fr,Le Fabuleux Destin d'Amélie Poulain,https://image.tmdb.org/t/p/w500/2WyjkKudTkDgtZo9CIN8NoPGHRB.jpg,0,"오랜만에 느끼는 아빠의 다정한 손길에 두근거리는 심장을 심장병이라고 오해한 아빠 덕분에 학교는 구경도 못해본 아멜리에. 노틀담 성당에서 뛰어내린 관광객에 깔려 엄마가 하늘 나라로 가 버리고, 유일한 친구 금붕어마저 자살을 기도한 뒤 그녀는 정말로 외톨이가 된다. 하지만 어느날 빛 바랜 사진과 플라스틱 군인, 구슬이 가득 담긴 낡은 상자를 우연히 발견하면서, 그녀에게 마법 같은 일들이 시작된다. 주변 사람들에게 행복을 찾아주는 기쁨을 통해 삶의 행복을 발견했다고 굳게 믿던 그 순간 그녀의 심장이 또다시 두근거리기 시작하는데...",https://image.tmdb.org/t/p/w500/6DLbRkj72Cn1JktOJvJ2aI4AU4H.jpg
218,49.788,0,8822,7.6,터미네이터,1984-12-22,en,The Terminator,https://image.tmdb.org/t/p/w500/tPIgju3vK3X343wGBWDYBsJGhhj.jpg,0,"1997년, 인간이 만든 인공지능 컴퓨터 전략 방어 네트워크가 스스로의 지능을 갖추고는 인류를 핵전쟁의 참화을 일으켜 30억이라는 인류를 잿더미 속에 묻어버린다. 그리고 남은 인간들은 기계의 지배를 받아 시체를 처리하는 일 등에 동원된다. 이때 비상한 지휘력과 작전으로 인간들을 이끌던 사령관 존 코너는 반기계 연합을 구성, 기계와의 전쟁을 시작하면서 상황은 반전된다. 이에 기계는 존 코너의 탄생 자체를 막기 위해 2029년의 어느 날 타임머신에 터미네이터를 태워서 1984년의 L.A로 보내게 된다.",https://image.tmdb.org/t/p/w500/y6FmrimVoBBKsERc08VyVP1NyNs.jpg
235,18.385,0,3788,7.9,스탠 바이 미,2019-10-24,en,Stand by Me,https://image.tmdb.org/t/p/w500/ljIF1JjdUUJtVW55x77vWSJxizQ.jpg,0,"오레곤주의 작은 마을 캐슬록. 섬세한 성격으로 문학에 소질이 있는 고디, 알콜 중독인 아버지 밑에서 갑갑한 생활을 하지만 타고난 리더쉽으로 동네 꼬마들을 지휘하는 크리스, 2차대전의 영웅이었던 아버지를 존경하는 열정의 소년 테디, 착한 꼬마 뚱보 번은 이 마을에서 사는 단짝 친구들이다. 어느 날 번은 패거리들에게 며칠 전 행방불명된 소년의 시체가 저멀리 숲속에 있다는 소식을 전해준다. 만약 시체를 찾아낸다면 마을의 영웅이 되는 것. 네 명의 소년은 호기심과 모험심을 억누르지 못하고 숲을 향해 여행을 떠난다.",https://image.tmdb.org/t/p/w500/gLYbrbNQrw08CYPyCQxAKTmtRvM.jpg
238,43.781,0,13273,8.7,대부,1972-12-27,en,The Godfather,https://image.tmdb.org/t/p/w500/rSPw7tgCH9c6NqICZef4kZjFOQ5.jpg,0,"시실리에서 이민온 뒤, 정치권까지 영향력을 미치는 거물로 자리잡은 돈 꼴레오네는 갖가지 고민을 호소하는 사람들의 문제를 해결해주며 대부라 불리운다. 한편 솔로소라는 인물은 꼴레오네가와 라이벌인 탓타리아 패밀리와 손잡고 새로운 마약 사업을 제안한다. 돈 꼴레오네가 마약 사업에 참여하지 않기로 하자, 돈 꼴레오네를 저격해 그는 중상을 입고 사경을 헤매게 된다. 그 뒤, 돈 꼴레오네의 아들 소니는 조직력을 총 동원해 다른 패밀리들과 피를 부르는 전쟁을 시작하는데... 가족의 사업과 상관없이 대학에 진학한 뒤 인텔리로 지내왔던 막내 아들 마이클은 아버지가 총격을 당한 뒤, 아버지를 구하기 위해 위험천만한 협상 자리에 나선다.",https://image.tmdb.org/t/p/w500/cOwVs8eYA4G9ZQs7hIRSoiZr46Q.jpg
272,40.262,0,15179,7.7,배트맨 비긴즈,2005-06-24,en,Batman Begins,https://image.tmdb.org/t/p/w500/lh5lbisD4oDbEKgUxoRaZU8HVrk.jpg,0,"브루스 웨인은 어린 시절, 부모님이 길거리에서 피살되는 것을 눈 앞에서 지켜본 후 죄의식과 분노로 늘 고통 받는다. 복수의 욕망과 부모님의 가르침 사이에서 갈등하던 그는 악을 물리칠 방법을 터득하기 위해 고담시를 떠나 홀로 세상을 유랑하던 중 듀커드라는 수수께끼의 인물을 만나 가름침을 받고, 듀커드는 브루스에게 어둠의 사도들에 가입하라는 제안을 한다. 듀커드가 속해있는 어둠의 사도들은 라스 알 굴이 이끄는 범죄 소탕 조직. 그러나 브루스는 눈에는 눈, 이에는 이라는 강경책으로 응징하는 이들의 방법이 자신과는 맞지 않음을 깨닫고 고담시로 돌아온다.",https://image.tmdb.org/t/p/w500/sb3V2fPhNDRRUvHJW4pQaeHbDxm.jpg
